Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
761,Providence University,1.54,Bachelors,Providence,W,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.43
762,Providence University,0.58,Bachelors,Providence,M,0,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.6
763,Providence University,2.04,Bachelors,Providence,W,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.48
764,Providence University,0.9,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.28
765,Providence University,2.36,Bachelors,Providence,W,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.05
766,Providence University,3.68,Bachelors,Providence,W,0,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.46
767,Providence University,0.96,Bachelors,Providence,W,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.47
768,Providence University,0.66,Bachelors,Providence,M,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.83
769,Providence University,0.57,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.32
770,Providence University,2.65,Bachelors,Providence,M,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.95
771,Providence University,3.64,Bachelors,Providence,W,1,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.46
772,Providence University,2.07,Bachelors,Providence,M,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.82
773,Providence University,2.69,Bachelors,Providence,W,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.16
774,Providence University,3.98,Bachelors,Providence,M,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.49
775,Providence University,3.04,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.55
776,Providence University,1.95,Bachelors,Providence,M,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.88
777,Providence University,0.78,Bachelors,Providence,W,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.1
778,Providence University,2.96,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.18
779,Providence University,1.57,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.03
780,Providence University,2.37,Bachelors,Providence,W,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.11
781,Providence University,3.74,Bachelors,Providence,W,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.56
782,Providence University,3.25,Bachelors,Providence,M,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.05
783,Providence University,2.56,Bachelors,Providence,M,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.18
784,Providence University,1.37,Bachelors,Providence,W,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.91
785,Providence University,0.68,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.04
786,Providence University,1.73,Bachelors,Providence,M,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.68
787,Providence University,0.68,Bachelors,Providence,W,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.77
788,Providence University,2.64,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.02
789,Providence University,2.17,Bachelors,Providence,M,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.0
790,Providence University,2.6,Bachelors,Providence,M,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.06
791,Providence University,3.09,Bachelors,Providence,W,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.44
792,Providence University,3.48,Bachelors,Providence,M,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.81
793,Providence University,2.69,Bachelors,Providence,M,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.42
794,Providence University,2.08,Bachelors,Providence,M,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.47
795,Providence University,3.82,Bachelors,Providence,W,0,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.56
796,Providence University,1.34,Bachelors,Providence,M,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.8
797,Providence University,2.01,Bachelors,Providence,M,0,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.63
798,Providence University,3.7,Bachelors,Providence,W,0,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.55
799,Providence University,2.93,Bachelors,Providence,M,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.79
800,Providence University,3.38,Bachelors,Providence,W,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.0
801,Providence University,3.43,Bachelors,Providence,M,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.07
802,Providence University,3.29,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.1
803,Providence University,1.5,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.11
804,Providence University,3.45,Bachelors,Providence,W,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.81
805,Providence University,0.06,Bachelors,Providence,M,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.75
806,Providence University,3.97,Bachelors,Providence,W,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.44
807,Providence University,2.61,Bachelors,Providence,W,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.81
808,Providence University,3.07,Bachelors,Providence,W,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.98
809,Providence University,2.19,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.84
810,Providence University,2.13,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.13
811,Providence University,3.31,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.83
812,Providence University,1.2,Bachelors,Providence,M,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.32
813,Providence University,3.9,Bachelors,Providence,W,0,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.06
814,Providence University,3.67,Bachelors,Providence,W,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.16
815,Providence University,0.67,Bachelors,Providence,M,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.83
816,Providence University,2.12,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.89
817,Providence University,0.24,Bachelors,Providence,M,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.57
818,Providence University,2.52,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.31
819,Providence University,2.06,Bachelors,Providence,M,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.19
820,Providence University,3.54,Bachelors,Providence,W,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.74
821,Providence University,2.55,Bachelors,Providence,M,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.94
822,Providence University,2.09,Bachelors,Providence,M,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.85
823,Providence University,1.78,Bachelors,Providence,W,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.44
824,Providence University,2.01,Bachelors,Providence,M,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.15
825,Providence University,2.28,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.19
826,Providence University,1.47,Bachelors,Providence,W,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.95
827,Providence University,2.24,Bachelors,Providence,W,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.82
828,Providence University,2.2,Bachelors,Providence,W,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.91
829,Providence University,3.13,Bachelors,Providence,M,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.24
830,Providence University,3.14,Bachelors,Providence,M,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.03
831,Providence University,1.32,Bachelors,Providence,M,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.72
832,Providence University,1.91,Bachelors,Providence,W,1,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.83
833,Providence University,1.42,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.2
834,Providence University,0.42,Bachelors,Providence,W,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.55
835,Providence University,0.03,Bachelors,Providence,W,0,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.35
836,Providence University,0.76,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.29
837,Providence University,2.24,Bachelors,Providence,M,1,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.35
838,Providence University,3.76,Bachelors,Providence,W,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.46
839,Providence University,2.49,Bachelors,Providence,M,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.61
840,Providence University,0.28,Bachelors,Providence,W,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.63
841,Providence University,0.75,Bachelors,Providence,W,0,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26
842,Providence University,2.07,Bachelors,Providence,W,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.64
843,Providence University,3.4,Bachelors,Providence,W,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.43
844,Providence University,1.75,Bachelors,Providence,M,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.06
845,Providence University,0.84,Bachelors,Providence,W,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.78
846,Providence University,2.0,Bachelors,Providence,M,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.25
847,Providence University,1.15,Bachelors,Providence,W,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.07
848,Providence University,2.1,Bachelors,Providence,W,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.34
849,Providence University,0.23,Bachelors,Providence,W,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.14
850,Providence University,2.66,Bachelors,Providence,M,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.9
851,Providence University,2.37,Bachelors,Providence,M,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.13
852,Providence University,2.07,Bachelors,Providence,W,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.16
853,Providence University,3.83,Bachelors,Providence,W,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.9
854,Providence University,1.0,Bachelors,Providence,W,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.11
855,Providence University,0.14,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.68
856,Providence University,0.61,Bachelors,Providence,M,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.14
857,Providence University,0.24,Bachelors,Providence,W,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.97
858,Providence University,0.95,Bachelors,Providence,M,1,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.2
859,Providence University,0.72,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.19
860,Providence University,2.69,Bachelors,Providence,W,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.25
861,Providence University,0.5,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.59
862,Providence University,1.01,Bachelors,Providence,M,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.28
863,Providence University,1.8,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.46
864,Providence University,2.27,Bachelors,Providence,M,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.38
865,Providence University,0.76,Bachelors,Providence,W,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.99
866,Providence University,0.34,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.23
867,Providence University,0.33,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.44
868,Providence University,0.87,Bachelors,Providence,W,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.44
869,Providence University,0.16,Bachelors,Providence,W,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.38
870,Providence University,0.25,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.64
871,Providence University,0.57,Bachelors,Providence,W,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.64
872,Providence University,0.9,Bachelors,Providence,M,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.6
873,Providence University,0.19,Bachelors,Providence,W,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.79
874,Providence University,2.23,Bachelors,Providence,W,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.85
875,Providence University,0.68,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.36
876,Providence University,0.01,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.97
877,Providence University,0.85,Bachelors,Providence,W,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.68
878,Providence University,0.24,Bachelors,Providence,W,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.26
879,Providence University,2.38,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.57
880,Providence University,0.93,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.51
881,Providence University,3.2,Bachelors,Providence,W,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.69
882,Providence University,3.16,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.44
883,Providence University,1.79,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.67
884,Providence University,0.43,Bachelors,Providence,W,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.23
885,Providence University,1.67,Bachelors,Providence,M,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.33
886,Providence University,0.5,Bachelors,Providence,W,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.27
887,Providence University,1.77,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.28
888,Providence University,2.91,Bachelors,Providence,M,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.09
889,Providence University,1.09,Bachelors,Providence,W,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.32
890,Providence University,1.96,Bachelors,Providence,M,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.22
891,Providence University,0.53,Bachelors,Providence,M,1,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.61
892,Providence University,1.67,Bachelors,Providence,W,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.84
893,Providence University,1.52,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.86
894,Providence University,2.28,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.21
895,Providence University,0.13,Bachelors,Providence,M,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.3
896,Providence University,2.94,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.19
897,Providence University,0.3,Bachelors,Providence,M,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.77
898,Providence University,0.12,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.91
899,Providence University,3.74,Bachelors,Providence,M,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.5
900,Providence University,0.1,Bachelors,Providence,W,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.76
901,Providence University,1.87,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.78
902,Providence University,2.55,Bachelors,Providence,M,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.74
903,Providence University,2.27,Bachelors,Providence,W,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.95
904,Providence University,0.57,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.01
905,Providence University,1.21,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.36
906,Providence University,1.24,Bachelors,Providence,W,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.33
907,Providence University,1.45,Bachelors,Providence,M,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4
908,Providence University,0.42,Bachelors,Providence,W,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.63
909,Providence University,2.81,Bachelors,Providence,M,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.61
910,Providence University,2.02,Bachelors,Providence,M,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.37
911,Providence University,1.36,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.02
912,Providence University,2.24,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.61
913,Providence University,3.4,Bachelors,Providence,W,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.65
914,Providence University,3.85,Bachelors,Providence,W,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.12
915,Providence University,3.32,Bachelors,Providence,M,1,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.27
916,Providence University,0.9,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.37
917,Providence University,1.53,Bachelors,Providence,M,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.87
918,Providence University,2.79,Bachelors,Providence,W,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.42
919,Providence University,1.23,Bachelors,Providence,M,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.41
920,Providence University,2.56,Bachelors,Providence,W,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.21
921,Providence University,2.36,Bachelors,Providence,M,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.55
922,Providence University,3.37,Bachelors,Providence,M,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.87
923,Providence University,1.99,Bachelors,Providence,W,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.11
924,Providence University,1.19,Bachelors,Providence,W,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.59
925,Providence University,0.5,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.25
926,Providence University,0.79,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1
927,Providence University,3.9,Bachelors,Providence,M,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.85
928,Providence University,0.57,Bachelors,Providence,W,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.02
929,Providence University,3.39,Bachelors,Providence,M,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.57
930,Providence University,2.77,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.09
931,Providence University,0.67,Bachelors,Providence,M,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.4
932,Providence University,0.59,Bachelors,Providence,M,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.76
933,Providence University,2.46,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.3
934,Providence University,1.82,Bachelors,Providence,W,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.46
935,Providence University,2.16,Bachelors,Providence,M,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.71
936,Providence University,1.53,Bachelors,Providence,M,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.39
937,Providence University,3.71,Bachelors,Providence,M,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.0
938,Providence University,0.18,Bachelors,Providence,W,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.22
939,Providence University,0.04,Bachelors,Providence,W,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.72
940,Providence University,3.24,Bachelors,Providence,W,0,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.39
941,Providence University,0.17,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.84
942,Providence University,1.78,Bachelors,Providence,M,1,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.54
943,Providence University,0.97,Bachelors,Providence,M,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.47
944,Providence University,2.11,Bachelors,Providence,M,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.07
945,Providence University,1.17,Bachelors,Providence,W,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.29
946,Providence University,2.21,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.36
947,Providence University,3.06,Bachelors,Providence,M,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.0
